dataset,category,ratio_name,ratio_value,status,qps_num,recall_num,time_num_ms,qps_den,recall_den,time_den_ms
Amazon,th=10,SmartRoute+/ACORN-gamma,inf,"Infinity (Num>=0.9, Den Failed)",42504.4771,0.9600,1411.6160,,,
Amazon,th=10,SmartRoute+/NaviX,inf,"Infinity (Num>=0.9, Den Failed)",42504.4771,0.9600,1411.6160,,,
Amazon,th=10,SmartRoute+/pre-filtering,26.7061,OK (Recall>=0.9),42504.4771,0.9600,1411.6160,1591.5626,1.0000,37698.8000
Amazon,th=10,SmartRoute+/Milvus-HNSW,93.2176,OK (Recall>=0.9),42504.4771,0.9600,1411.6160,455.9704,0.9000,131587.5000
Amazon,th=10,SmartRoute+/Milvus-IVF,107.4260,OK (Recall>=0.9),42504.4771,0.9600,1411.6160,395.6629,0.9130,151644.2500
Amazon,th=10,SmartRoute+/UNG,74.2794,OK (Recall>=0.9),42504.4771,0.9600,1411.6160,572.2242,0.9000,104854.0000
Amazon,th=10,UNG+/UNG,3.1902,OK (Recall>=0.9),1825.5282,0.9000,32867.2000,572.2242,0.9000,104854.0000
Amazon,th=10,SmartRoute+/UNG+,23.2834,OK (Recall>=0.9),42504.4771,0.9600,1411.6160,1825.5282,0.9000,32867.2000
Amazon,th=10,SmartRoute+/SmartRoute,2.2016,OK (Recall>=0.9),42504.4771,0.9600,1411.6160,19306.1374,0.9600,3107.8200
Amazon,th=10,SmartRoute/UNG+,10.5756,OK (Recall>=0.9),19306.1374,0.9600,3107.8200,1825.5282,0.9000,32867.2000
Amazon,K=20,SmartRoute+/ACORN-gamma,inf,"Infinity (Num>=0.9, Den Failed)",95044.3857,0.9600,631.2840,,,
Amazon,K=20,SmartRoute+/NaviX,inf,"Infinity (Num>=0.9, Den Failed)",95044.3857,0.9600,631.2840,,,
Amazon,K=20,SmartRoute+/pre-filtering,27.6066,OK (Recall>=0.9),95044.3857,0.9600,631.2840,3442.8148,1.0000,17427.6000
Amazon,K=20,SmartRoute+/Milvus-HNSW,69.4803,OK (Recall>=0.9),95044.3857,0.9600,631.2840,1367.9329,0.9000,43861.8000
Amazon,K=20,SmartRoute+/Milvus-IVF,138.1815,OK (Recall>=0.9),95044.3857,0.9600,631.2840,687.8226,0.9000,87231.8000
Amazon,K=20,SmartRoute+/UNG,30.7858,OK (Recall>=0.9),95044.3857,0.9600,631.2840,3087.2773,0.9370,19434.6000
Amazon,K=20,UNG+/UNG,3.0490,OK (Recall>=0.9),9413.2561,0.9250,6373.9900,3087.2773,0.9370,19434.6000
Amazon,K=20,SmartRoute+/UNG+,10.0969,OK (Recall>=0.9),95044.3857,0.9600,631.2840,9413.2561,0.9250,6373.9900
Amazon,K=20,SmartRoute+/SmartRoute,2.2001,OK (Recall>=0.9),95044.3857,0.9600,631.2840,43199.9032,0.9600,1388.8920
Amazon,K=20,SmartRoute/UNG+,4.5893,OK (Recall>=0.9),43199.9032,0.9600,1388.8920,9413.2561,0.9250,6373.9900
VariousImg,Mixed,SmartRoute+/ACORN-gamma,inf,"Infinity (Num>=0.9, Den Failed)",58767.0669,0.9600,1020.9800,,,
VariousImg,Mixed,SmartRoute+/NaviX,9.7959,OK (Recall>=0.9),58767.0669,0.9600,1020.9800,5999.1601,0.9000,10001.4000
VariousImg,Mixed,SmartRoute+/pre-filtering,13.5588,OK (Recall>=0.9),58767.0669,0.9600,1020.9800,4334.2267,1.0000,13843.3000
VariousImg,Mixed,SmartRoute+/Milvus-HNSW,73.0319,OK (Recall>=0.9),58767.0669,0.9600,1020.9800,804.6768,0.9160,74564.1000
VariousImg,Mixed,SmartRoute+/Milvus-IVF,15.2654,OK (Recall>=0.9),58767.0669,0.9600,1020.9800,3849.6827,0.9010,15585.7000
VariousImg,Mixed,SmartRoute+/UNG,6.3539,OK (Recall>=0.9),58767.0669,0.9600,1020.9800,9248.9527,0.9200,6487.2210
VariousImg,Mixed,UNG+/UNG,1.5274,OK (Recall>=0.9),14127.1139,0.9100,4247.1520,9248.9527,0.9200,6487.2210
VariousImg,Mixed,SmartRoute+/UNG+,4.1599,OK (Recall>=0.9),58767.0669,0.9600,1020.9800,14127.1139,0.9100,4247.1520
VariousImg,Mixed,SmartRoute+/SmartRoute,1.8099,OK (Recall>=0.9),58767.0669,0.9600,1020.9800,32469.8166,0.9600,1847.8700
VariousImg,Mixed,SmartRoute/UNG+,2.2984,OK (Recall>=0.9),32469.8166,0.9600,1847.8700,14127.1139,0.9100,4247.1520
VariousImg,Small Length,SmartRoute+/ACORN-gamma,8.4823,OK (Recall>=0.9),52206.3264,0.9600,574.6430,6154.7703,0.9050,4874.2680
VariousImg,Small Length,SmartRoute+/NaviX,8.0464,OK (Recall>=0.9),52206.3264,0.9600,574.6430,6488.1559,0.9000,4623.8100
VariousImg,Small Length,SmartRoute+/pre-filtering,9.5080,OK (Recall>=0.9),52206.3264,0.9600,574.6430,5490.7746,1.0000,5463.7100
VariousImg,Small Length,SmartRoute+/Milvus-HNSW,70.3155,OK (Recall>=0.9),52206.3264,0.9600,574.6430,742.4585,0.9160,40406.3000
VariousImg,Small Length,SmartRoute+/Milvus-IVF,15.0609,OK (Recall>=0.9),52206.3264,0.9600,574.6430,3466.3487,0.9110,8654.6400
VariousImg,Small Length,SmartRoute+/UNG,6.7818,OK (Recall>=0.9),52206.3264,0.9600,574.6430,7698.0232,0.9000,3897.1044
VariousImg,Small Length,UNG+/UNG,1.4950,OK (Recall>=0.9),11508.4952,0.9200,2606.7700,7698.0232,0.9000,3897.1044
VariousImg,Small Length,SmartRoute+/UNG+,4.5363,OK (Recall>=0.9),52206.3264,0.9600,574.6430,11508.4952,0.9200,2606.7700
VariousImg,Small Length,SmartRoute+/SmartRoute,2.1831,OK (Recall>=0.9),52206.3264,0.9600,574.6430,23913.5287,0.9600,1254.5200
VariousImg,Small Length,SmartRoute/UNG+,2.0779,OK (Recall>=0.9),23913.5287,0.9600,1254.5200,11508.4952,0.9200,2606.7700
VariousImg,Large Length,SmartRoute+/ACORN-gamma,inf,"Infinity (Num>=0.9, Den Failed)",69412.6303,0.9600,432.1980,,,
VariousImg,Large Length,SmartRoute+/NaviX,11.7023,OK (Recall>=0.9),69412.6303,0.9600,432.1980,5931.5382,0.9300,5057.7100
VariousImg,Large Length,SmartRoute+/pre-filtering,12.4814,OK (Recall>=0.9),69412.6303,0.9600,432.1980,5561.2713,1.0000,5394.4500
VariousImg,Large Length,SmartRoute+/Milvus-HNSW,82.8477,OK (Recall>=0.9),69412.6303,0.9600,432.1980,837.8344,0.9160,35806.6000
VariousImg,Large Length,SmartRoute+/Milvus-IVF,18.0655,OK (Recall>=0.9),69412.6303,0.9600,432.1980,3842.2820,0.9350,7807.8600
VariousImg,Large Length,SmartRoute+/UNG,6.9781,OK (Recall>=0.9),69412.6303,0.9600,432.1980,9947.2616,0.9000,3015.9054
VariousImg,Large Length,UNG+/UNG,1.4241,OK (Recall>=0.9),14166.3125,0.9200,2117.7000,9947.2616,0.9000,3015.9054
VariousImg,Large Length,SmartRoute+/UNG+,4.8998,OK (Recall>=0.9),69412.6303,0.9600,432.1980,14166.3125,0.9200,2117.7000
VariousImg,Large Length,SmartRoute+/SmartRoute,1.5918,OK (Recall>=0.9),69412.6303,0.9600,432.1980,43606.7428,0.9600,687.9670
VariousImg,Large Length,SmartRoute/UNG+,3.0782,OK (Recall>=0.9),43606.7428,0.9600,687.9670,14166.3125,0.9200,2117.7000
VariousImg,Small p_pass,SmartRoute+/ACORN-gamma,inf,"Infinity (Num>=0.9, Den Failed)",78318.5529,0.9986,383.0510,,,
VariousImg,Small p_pass,SmartRoute+/NaviX,13.1601,OK (Recall>=0.9),78318.5529,0.9986,383.0510,5951.2002,0.9710,5041.0000
VariousImg,Small p_pass,SmartRoute+/pre-filtering,11.3389,OK (Recall>=0.9),78318.5529,0.9986,383.0510,6907.0473,1.0000,4343.3900
VariousImg,Small p_pass,SmartRoute+/Milvus-HNSW,78.0105,OK (Recall>=0.9),78318.5529,0.9986,383.0510,1003.9489,1.0000,29882.0000
VariousImg,Small p_pass,SmartRoute+/Milvus-IVF,15.5902,OK (Recall>=0.9),78318.5529,0.9986,383.0510,5023.5689,0.9320,5971.8500
VariousImg,Small p_pass,SmartRoute+/UNG,3.9783,OK (Recall>=0.9),78318.5529,0.9986,383.0510,19686.4603,0.9960,1523.8900
VariousImg,Small p_pass,UNG+/UNG,1.1362,OK (Recall>=0.9),22368.1621,1.0000,1341.1920,19686.4603,0.9960,1523.8900
VariousImg,Small p_pass,SmartRoute+/UNG+,3.5013,OK (Recall>=0.9),78318.5529,0.9986,383.0510,22368.1621,1.0000,1341.1920
VariousImg,Small p_pass,SmartRoute+/SmartRoute,1.9133,OK (Recall>=0.9),78318.5529,0.9986,383.0510,40934.5634,0.9986,732.8770
VariousImg,Small p_pass,SmartRoute/UNG+,1.8300,OK (Recall>=0.9),40934.5634,0.9986,732.8770,22368.1621,1.0000,1341.1920
VariousImg,Large p_pass,SmartRoute+/ACORN-gamma,7.5407,OK (Recall>=0.9),47220.1498,1.0000,635.3220,6262.0545,0.9600,4790.7600
VariousImg,Large p_pass,SmartRoute+/NaviX,7.5591,OK (Recall>=0.9),47220.1498,1.0000,635.3220,6246.8115,0.9980,4802.4500
VariousImg,Large p_pass,SmartRoute+/pre-filtering,10.1845,OK (Recall>=0.9),47220.1498,1.0000,635.3220,4636.4914,1.0000,6470.4100
VariousImg,Large p_pass,SmartRoute+/Milvus-HNSW,69.7555,OK (Recall>=0.9),47220.1498,1.0000,635.3220,676.9381,0.9990,44317.2000
VariousImg,Large p_pass,SmartRoute+/Milvus-IVF,15.2762,OK (Recall>=0.9),47220.1498,1.0000,635.3220,3091.0850,0.9090,9705.3300
VariousImg,Large p_pass,SmartRoute+/UNG,3.7575,OK (Recall>=0.9),47220.1498,1.0000,635.3220,12567.0241,0.9164,2387.2000
VariousImg,Large p_pass,UNG+/UNG,1.2563,OK (Recall>=0.9),15788.3868,0.9790,1900.1308,12567.0241,0.9164,2387.2000
VariousImg,Large p_pass,SmartRoute+/UNG+,2.9908,OK (Recall>=0.9),47220.1498,1.0000,635.3220,15788.3868,0.9790,1900.1308
VariousImg,Large p_pass,SmartRoute+/SmartRoute,2.3306,OK (Recall>=0.9),47220.1498,1.0000,635.3220,20261.2349,1.0000,1480.6600
VariousImg,Large p_pass,SmartRoute/UNG+,1.2833,OK (Recall>=0.9),20261.2349,1.0000,1480.6600,15788.3868,0.9790,1900.1308
VariousImg,th=10,SmartRoute+/ACORN-gamma,inf,"Infinity (Num>=0.9, Den Failed)",21463.5263,0.9993,2795.4400,,,
VariousImg,th=10,SmartRoute+/NaviX,10.4821,OK (Recall>=0.9),21463.5263,0.9993,2795.4400,2047.6278,0.9845,29302.2000
VariousImg,th=10,SmartRoute+/pre-filtering,9.5147,OK (Recall>=0.9),21463.5263,0.9993,2795.4400,2255.8172,1.0000,26597.9000
VariousImg,th=10,SmartRoute+/Milvus-HNSW,26.8410,OK (Recall>=0.9),21463.5263,0.9993,2795.4400,799.6535,1.0000,75032.5000
VariousImg,th=10,SmartRoute+/Milvus-IVF,5.3412,OK (Recall>=0.9),21463.5263,0.9993,2795.4400,4018.4850,0.9010,14931.0000
VariousImg,th=10,SmartRoute+/UNG,5.3236,OK (Recall>=0.9),21463.5263,0.9993,2795.4400,4031.7487,0.9562,14881.8800
VariousImg,th=10,UNG+/UNG,1.2128,OK (Recall>=0.9),4889.8560,0.9895,12270.3000,4031.7487,0.9562,14881.8800
VariousImg,th=10,SmartRoute+/UNG+,4.3894,OK (Recall>=0.9),21463.5263,0.9993,2795.4400,4889.8560,0.9895,12270.3000
VariousImg,th=10,SmartRoute+/SmartRoute,1.7188,OK (Recall>=0.9),21463.5263,0.9993,2795.4400,12487.7204,0.9993,4804.7200
VariousImg,th=10,SmartRoute/UNG+,2.5538,OK (Recall>=0.9),12487.7204,0.9993,4804.7200,4889.8560,0.9895,12270.3000
VariousImg,K=20,SmartRoute+/ACORN-gamma,inf,"Infinity (Num>=0.9, Den Failed)",58604.0515,0.9996,1023.8200,,,
VariousImg,K=20,SmartRoute+/NaviX,9.2107,OK (Recall>=0.9),58604.0515,0.9996,1023.8200,6362.5779,0.9842,9430.1400
VariousImg,K=20,SmartRoute+/pre-filtering,10.7717,OK (Recall>=0.9),58604.0515,0.9996,1023.8200,5440.5484,1.0000,11028.3000
VariousImg,K=20,SmartRoute+/Milvus-HNSW,72.3752,OK (Recall>=0.9),58604.0515,0.9996,1023.8200,809.7253,0.9990,74099.2000
VariousImg,K=20,SmartRoute+/Milvus-IVF,16.8756,OK (Recall>=0.9),58604.0515,0.9996,1023.8200,3472.7045,0.9160,17277.6000
VariousImg,K=20,SmartRoute+/UNG,6.2144,OK (Recall>=0.9),58604.0515,0.9996,1023.8200,9430.3918,0.9576,6362.4080
VariousImg,K=20,UNG+/UNG,1.2305,OK (Recall>=0.9),11603.7325,0.9879,5170.7500,9430.3918,0.9576,6362.4080
VariousImg,K=20,SmartRoute+/UNG+,5.0504,OK (Recall>=0.9),58604.0515,0.9996,1023.8200,11603.7325,0.9879,5170.7500
VariousImg,K=20,SmartRoute+/SmartRoute,1.7690,OK (Recall>=0.9),58604.0515,0.9996,1023.8200,33129.2205,0.9996,1811.0900
VariousImg,K=20,SmartRoute/UNG+,2.8550,OK (Recall>=0.9),33129.2205,0.9996,1811.0900,11603.7325,0.9879,5170.7500
Music,Mixed,SmartRoute+/ACORN-gamma,inf,"Infinity (Num>=0.9, Den Failed)",80591.0007,0.9010,744.5000,,,
Music,Mixed,SmartRoute+/NaviX,inf,"Infinity (Num>=0.9, Den Failed)",80591.0007,0.9010,744.5000,,,
Music,Mixed,SmartRoute+/pre-filtering,20.4290,OK (Recall>=0.9),80591.0007,0.9010,744.5000,3944.9288,1.0000,15209.4000
Music,Mixed,SmartRoute+/Milvus-HNSW,126.8314,OK (Recall>=0.9),80591.0007,0.9010,744.5000,635.4182,0.9200,94426.0000
Music,Mixed,SmartRoute+/Milvus-IVF,162.4876,OK (Recall>=0.9),80591.0007,0.9010,744.5000,495.9825,0.9025,120972.0000
Music,Mixed,SmartRoute+/UNG,75.4912,OK (Recall>=0.9),80591.0007,0.9010,744.5000,1067.5551,0.9100,56203.1900
Music,Mixed,UNG+/UNG,11.9631,OK (Recall>=0.9),12771.2833,0.9000,4698.0400,1067.5551,0.9100,56203.1900
Music,Mixed,SmartRoute+/UNG+,6.3103,OK (Recall>=0.9),80591.0007,0.9010,744.5000,12771.2833,0.9000,4698.0400
Music,Mixed,SmartRoute+/SmartRoute,2.0388,OK (Recall>=0.9),80591.0007,0.9010,744.5000,39528.3087,0.9000,1517.8995
Music,Mixed,SmartRoute/UNG+,3.0951,OK (Recall>=0.9),39528.3087,0.9000,1517.8995,12771.2833,0.9000,4698.0400
Music,Small Length,SmartRoute+/ACORN-gamma,inf,"Infinity (Num>=0.9, Den Failed)",69910.3516,0.9000,429.1210,,,
Music,Small Length,SmartRoute+/NaviX,inf,"Infinity (Num>=0.9, Den Failed)",69910.3516,0.9000,429.1210,,,
Music,Small Length,SmartRoute+/pre-filtering,22.9006,OK (Recall>=0.9),69910.3516,0.9000,429.1210,3052.7764,1.0000,9827.1200
Music,Small Length,SmartRoute+/Milvus-HNSW,99.1494,OK (Recall>=0.9),69910.3516,0.9000,429.1210,705.1011,0.9100,42547.0900
Music,Small Length,SmartRoute+/Milvus-IVF,202.6438,OK (Recall>=0.9),69910.3516,0.9000,429.1210,344.9914,0.9180,86958.7000
Music,Small Length,SmartRoute+/UNG,144.6965,OK (Recall>=0.9),69910.3516,0.9000,429.1210,483.1517,0.9100,62092.3000
Music,Small Length,UNG+/UNG,22.1975,OK (Recall>=0.9),10724.7807,0.9100,2797.2600,483.1517,0.9100,62092.3000
Music,Small Length,SmartRoute+/UNG+,6.5186,OK (Recall>=0.9),69910.3516,0.9000,429.1210,10724.7807,0.9100,2797.2600
Music,Small Length,SmartRoute+/SmartRoute,1.9645,OK (Recall>=0.9),69910.3516,0.9000,429.1210,35586.7665,0.9000,843.0100
Music,Small Length,SmartRoute/UNG+,3.3182,OK (Recall>=0.9),35586.7665,0.9000,843.0100,10724.7807,0.9100,2797.2600
Music,Large Length,SmartRoute+/ACORN-gamma,inf,"Infinity (Num>=0.9, Den Failed)",90602.1418,0.9200,331.1180,,,
Music,Large Length,SmartRoute+/NaviX,inf,"Infinity (Num>=0.9, Den Failed)",90602.1418,0.9200,331.1180,,,
Music,Large Length,SmartRoute+/pre-filtering,19.1678,OK (Recall>=0.9),90602.1418,0.9200,331.1180,4726.7840,1.0000,6346.8100
Music,Large Length,SmartRoute+/Milvus-HNSW,135.1702,OK (Recall>=0.9),90602.1418,0.9200,331.1180,670.2817,0.9300,44757.3000
Music,Large Length,SmartRoute+/Milvus-IVF,119.3300,OK (Recall>=0.9),90602.1418,0.9200,331.1180,759.2572,0.9070,39512.3000
Music,Large Length,SmartRoute+/UNG,6.2298,OK (Recall>=0.9),90602.1418,0.9200,331.1180,14543.4097,0.9000,2062.7900
Music,Large Length,UNG+/UNG,1.8758,OK (Recall>=0.9),27281.1596,0.9000,1099.6600,14543.4097,0.9000,2062.7900
Music,Large Length,SmartRoute+/UNG+,3.3211,OK (Recall>=0.9),90602.1418,0.9200,331.1180,27281.1596,0.9000,1099.6600
Music,Large Length,SmartRoute+/SmartRoute,2.1015,OK (Recall>=0.9),90602.1418,0.9200,331.1180,43113.7435,0.9200,695.8338
Music,Large Length,SmartRoute/UNG+,1.5803,OK (Recall>=0.9),43113.7435,0.9200,695.8338,27281.1596,0.9000,1099.6600
Music,Small p_pass,SmartRoute+/ACORN-gamma,inf,"Infinity (Num>=0.9, Den Failed)",95884.9381,0.9500,312.8750,,,
Music,Small p_pass,SmartRoute+/NaviX,inf,"Infinity (Num>=0.9, Den Failed)",95884.9381,0.9500,312.8750,,,
Music,Small p_pass,SmartRoute+/pre-filtering,17.3869,OK (Recall>=0.9),95884.9381,0.9500,312.8750,5514.7667,1.0000,5439.9400
Music,Small p_pass,SmartRoute+/Milvus-HNSW,141.5329,OK (Recall>=0.9),95884.9381,0.9500,312.8750,677.4746,0.9100,44282.1000
Music,Small p_pass,SmartRoute+/Milvus-IVF,150.8551,OK (Recall>=0.9),95884.9381,0.9500,312.8750,635.6094,0.9000,47198.8000
Music,Small p_pass,SmartRoute+/UNG,9.7858,OK (Recall>=0.9),95884.9381,0.9500,312.8750,9798.4204,0.9100,3061.7180
Music,Small p_pass,UNG+/UNG,1.3250,OK (Recall>=0.9),12982.5562,0.9100,2310.7930,9798.4204,0.9100,3061.7180
Music,Small p_pass,SmartRoute+/UNG+,7.3857,OK (Recall>=0.9),95884.9381,0.9500,312.8750,12982.5562,0.9100,2310.7930
Music,Small p_pass,SmartRoute+/SmartRoute,4.3008,OK (Recall>=0.9),95884.9381,0.9500,312.8750,22294.6253,0.9500,1345.6158
Music,Small p_pass,SmartRoute/UNG+,1.7173,OK (Recall>=0.9),22294.6253,0.9500,1345.6158,12982.5562,0.9100,2310.7930
Music,Large p_pass,SmartRoute+/ACORN-gamma,inf,"Infinity (Num>=0.9, Den Failed)",67132.8671,0.9500,446.8750,,,
Music,Large p_pass,SmartRoute+/NaviX,inf,"Infinity (Num>=0.9, Den Failed)",67132.8671,0.9500,446.8750,,,
Music,Large p_pass,SmartRoute+/pre-filtering,20.7716,OK (Recall>=0.9),67132.8671,0.9500,446.8750,3231.9576,1.0000,9282.3000
Music,Large p_pass,SmartRoute+/Milvus-HNSW,113.0428,OK (Recall>=0.9),67132.8671,0.9500,446.8750,593.8712,0.9000,50516.0000
Music,Large p_pass,SmartRoute+/Milvus-IVF,214.3042,OK (Recall>=0.9),67132.8671,0.9500,446.8750,313.2597,0.9010,95767.2000
Music,Large p_pass,SmartRoute+/UNG,143.3504,OK (Recall>=0.9),67132.8671,0.9500,446.8750,468.3132,0.9000,64059.7000
Music,Large p_pass,UNG+/UNG,20.0182,OK (Recall>=0.9),9374.7949,0.9000,3200.0700,468.3132,0.9000,64059.7000
Music,Large p_pass,SmartRoute+/UNG+,7.1610,OK (Recall>=0.9),67132.8671,0.9500,446.8750,9374.7949,0.9000,3200.0700
Music,Large p_pass,SmartRoute+/SmartRoute,1.9001,OK (Recall>=0.9),67132.8671,0.9500,446.8750,35330.4914,0.9500,849.1249
Music,Large p_pass,SmartRoute/UNG+,3.7687,OK (Recall>=0.9),35330.4914,0.9500,849.1249,9374.7949,0.9000,3200.0700
Music,th=10,SmartRoute+/ACORN-gamma,inf,"Infinity (Num>=0.9, Den Failed)",35847.6475,0.9985,1673.7500,,,
Music,th=10,SmartRoute+/NaviX,inf,"Infinity (Num>=0.9, Den Failed)",35847.6475,0.9985,1673.7500,,,
Music,th=10,SmartRoute+/pre-filtering,22.9826,OK (Recall>=0.9),35847.6475,0.9985,1673.7500,1559.7704,1.0000,38467.2000
Music,th=10,SmartRoute+/Milvus-HNSW,56.3741,OK (Recall>=0.9),35847.6475,0.9985,1673.7500,635.8889,0.9970,94356.1000
Music,th=10,SmartRoute+/Milvus-IVF,89.3425,OK (Recall>=0.9),35847.6475,0.9985,1673.7500,401.2385,0.9040,149537.0000
Music,th=10,SmartRoute+/UNG,192.7934,OK (Recall>=0.9),35847.6475,0.9985,1673.7500,185.9381,0.9840,322688.0000
Music,th=10,UNG+/UNG,17.1872,OK (Recall>=0.9),3195.7560,0.9930,18774.9000,185.9381,0.9840,322688.0000
Music,th=10,SmartRoute+/UNG+,11.2173,OK (Recall>=0.9),35847.6475,0.9985,1673.7500,3195.7560,0.9930,18774.9000
Music,th=10,SmartRoute+/SmartRoute,1.2268,OK (Recall>=0.9),35847.6475,0.9985,1673.7500,29221.3959,0.9985,2053.2900
Music,th=10,SmartRoute/UNG+,9.1438,OK (Recall>=0.9),29221.3959,0.9985,2053.2900,3195.7560,0.9930,18774.9000
Music,K=20,SmartRoute+/ACORN-gamma,inf,"Infinity (Num>=0.9, Den Failed)",80643.4270,0.9990,744.0160,,,
Music,K=20,SmartRoute+/NaviX,inf,"Infinity (Num>=0.9, Den Failed)",80643.4270,0.9990,744.0160,,,
Music,K=20,SmartRoute+/pre-filtering,20.3345,OK (Recall>=0.9),80643.4270,0.9990,744.0160,3965.8409,1.0000,15129.2000
Music,K=20,SmartRoute+/Milvus-HNSW,127.7506,OK (Recall>=0.9),80643.4270,0.9990,744.0160,631.2567,0.9980,95048.5000
Music,K=20,SmartRoute+/Milvus-IVF,205.9821,OK (Recall>=0.9),80643.4270,0.9990,744.0160,391.5069,0.9005,153254.0000
Music,K=20,SmartRoute+/UNG,86.3315,OK (Recall>=0.9),80643.4270,0.9990,744.0160,934.1138,0.9818,64232.0000
Music,K=20,UNG+/UNG,14.2530,OK (Recall>=0.9),13313.9246,0.9923,4506.5600,934.1138,0.9818,64232.0000
